id,reference_id,specimen_id,reviewer,nistir_id,comp_type,sub_type,connection_detail,material_class,size_class,test_type,gm_record,peak_test_amplitude,location,design_objective,comp_description,ds_description,proir_damage,is_repaired,ds_intensity,ds_intensity_unit,ds_intensity_alt,ds_intensity_unit_alt,ds_rank,ds_class,notes
52,PAN-2016-FUL,Precast Concrete Cladding Panels: L 4-5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod,Sealant,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale 
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California","advance the understanding of the seismic behavior of NCSs: 
1. Use of ductile fuse
2. Sliding connection
3. Flexing connections",Concrete cladding panels embedded in the building,Small cracking of ductile fuse at connection embed,,,0.0129,drift,,,1,,
53,PAN-2016-FUL,Precast Concrete Cladding Panels: L 4-5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod,Sealant,,Uni-direction Dynamic shake table test,DEN67 ( FB-5),"100% scale 
Peak inter-story drift =2.75%
Peak floor acceleration = 0.99g","UCSD, California","advance the understanding of the seismic behavior of NCSs: 
1. Use of ductile fuse
2. Sliding connection
3. Flexing connections",Concrete cladding panels embedded in the building,Slight permanent bending of ductile fuse at connection plate,,,0.011,drift,,,1,,
54,PAN-2016-FUL,Precast Concrete Cladding Panels: L 4-5,Jitendra,B2011,Precast concrete cladding panels,Horizontal Sliding/Swaying,Threaded rod,Sealant,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale 
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California","advance the understanding of the seismic behavior of NCSs: 
1. Use of ductile fuse
2. Sliding connection
3. Flexing connections",Concrete cladding panels embedded in the building,Large cracks (>0.5mm) and permanent bending (>20mm) at and of plate close to fuse embed,,,0.0129,drift,,,2,,
55,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA50,100% scale,California,,drywall ceilings - technical details in another paper,Small buckling of the tees at two locations near the perimeter,,,0.0024,drift,,,1,,
56,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA100,100% scale,California,,drywall ceilings - technical details in another paper,Buckling of supporting tees near the perimeter and the incipient falling of a corner tile,,,0.0028,drift,,,2,,
57,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN67,100% scale,California,,drywall ceilings - technical details in another paper,"Buckling of supporting tees near the perimeter, collapse of ceiling tiles",,,0.0068,drift,,,3,,
58,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN100,100% scale,California,,drywall ceilings - technical details in another paper,"Buckling of supporting tees near the perimeter, collapse of approximately 20% of the ceiling tiles",,,0.0057,drift,,,3,,
59,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,LAC100,100% scale,California,,drywall ceilings - technical details in another paper,Slight buckling of tees in the lay-in ceilings,,,0.0031,drift,,,1,,
60,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA50,100% scale,California,,drywall ceilings - technical details in another paper,Slight buckling of tees in the lay-in ceilings,,,0.0035,drift,,,1,,
61,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA100,100% scale,California,,drywall ceilings - technical details in another paper,Slight buckling of tees in the lay-in ceilings,,,0.0037,drift,,,1,,
62,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN67,100% scale,California,,drywall ceilings - technical details in another paper,Slight buckling of tees in the lay-in ceilings,,,0.0071,drift,,,1,,
63,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN100,100% scale,California,,drywall ceilings - technical details in another paper,Slight buckling of tees in the lay-in ceilings,,,0.0074,drift,,,1,,
64,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,CNP100,100% scale,California,,drywall ceilings - technical details in another paper,Cracking of tape in the drywall ceilings,,,0.0031,drift,,,1,,
65,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,LAC100,100% scale,California,,drywall ceilings - technical details in another paper,"Cracking of tape in the drywall ceilings, horizontal gap initiated between the ceiling and the balloon framing",,,0.0032,drift,,,1,,
66,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA50,100% scale,California,,drywall ceilings - technical details in another paper,"Cracking of tape in the drywall ceilings, horizontal gap initiated between the ceiling and the balloon framing",,,0.0044,drift,,,1,,
67,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,ICA100,100% scale,California,,drywall ceilings - technical details in another paper,"Cracking of tape in the drywall ceilings, horizontal gap initiated between the ceiling and the balloon framing",,,0.005,drift,,,1,,
68,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN67,100% scale,California,,drywall ceilings - technical details in another paper,"Cracking of tape in the drywall ceilings, horizontal gap initiated between the ceiling and the balloon framing",,,0.0066,drift,,,1,,
69,PAN-2016-FUL,48,,,Ceilings ,,,,,Dynamic,DEN100,100% scale,California,,drywall ceilings - technical details in another paper,"Cracking of tape in the drywall ceilings, two horizontal gaps initiated between the ceiling and the balloon framing (~50mm)",,,0.007,drift,,,2,,
70,PAN-2016-FUL,Partition walls: Level 5,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA140  (BI -7),"100% scale 
Peak inter-story drift =0.34%
Peak floor acceleration = 0.26g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Joint tape cracking,,,0.00064,drift,,,1,,
71,PAN-2016-FUL,Partition walls: Level 5,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA50  (FB -3),"100% scale
Peak inter-story drift =0.94%
Peak floor acceleration = 0.58g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Extensive crushing of the gypsum boards and gap opening between gypsum panels. especially in regions where interaction of the partition walls with other components was imminent,,,0.00217,drift,,,2,,
72,PAN-2016-FUL,Partition walls: Level 5,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN67 ( FB-5),"100% scale
Peak inter-story drift =2.75%
Peak floor acceleration = 0.99g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.0054,drift,,,2,,
73,PAN-2016-FUL,Partition walls: Level 5,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.0066,drift,,,2,,
74,PAN-2016-FUL,Partition walls: Level 4,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA140  (BI -7),"100% scale 
Peak inter-story drift =0.34%
Peak floor acceleration = 0.26g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,gypsum board crushing and damage to the screws around the bottom track,,,0.00153,drift,,,2,,
75,PAN-2016-FUL,Partition walls: Level 4,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA50  (FB -3),"100% scale
Peak inter-story drift =0.94%
Peak floor acceleration = 0.58g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Extensive crushing of the gypsum boards and gap opening between gypsum panels. especially in regions where interaction of the partition walls with other components was imminent,,,0.00411,drift,,,2,,
76,PAN-2016-FUL,Partition walls: Level 4,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN67 ( FB-5),"100% scale
Peak inter-story drift =2.75%
Peak floor acceleration = 0.99g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.01087,drift,,,2,,
77,PAN-2016-FUL,Partition walls: Level 4,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.01281,drift,,,2,,
78,PAN-2016-FUL,Partition walls: Level 3,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA140  (BI -7),"100% scale 
Peak inter-story drift =0.34%
Peak floor acceleration = 0.26g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Joint tape cracking,,,0.00169,drift,,,1,,
79,PAN-2016-FUL,Partition walls: Level 3,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA50  (FB -3),"100% scale
Peak inter-story drift =0.94%
Peak floor acceleration = 0.58g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Extensive crushing of the gypsum boards and gap opening between gypsum panels. especially in regions where interaction of the partition walls with other components was imminent,,,0.0066,drift,,,2,,
80,PAN-2016-FUL,Partition walls: Level 3,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN67 ( FB-5),"100% scale
Peak inter-story drift =2.75%
Peak floor acceleration = 0.99g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.0207,drift,,,2,,
81,PAN-2016-FUL,Partition walls: Level 3,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Complete detachment of the gypsum boards from the CFS studs,,,0.03544,drift,,,3,,
82,PAN-2016-FUL,Partition walls: Level 2,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA140  (BI -7),"100% scale 
Peak inter-story drift =0.34%
Peak floor acceleration = 0.26g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Joint tape cracking,,,0.00322,drift,,,1,,
83,PAN-2016-FUL,Partition walls: Level 2,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,ICA50  (FB -3),"100% scale
Peak inter-story drift =0.94%
Peak floor acceleration = 0.58g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Extensive crushing of the gypsum boards and gap opening between gypsum panels. especially in regions where interaction of the partition walls with other components was imminent,,,0.00942,drift,,,2,,
84,PAN-2016-FUL,Partition walls: Level 2,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN67 ( FB-5),"100% scale
Peak inter-story drift =2.75%
Peak floor acceleration = 0.99g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Gypsum crushing at the bottom boundary.,,,0.02738,drift,,,2,,
85,PAN-2016-FUL,Partition walls: Level 2,Jitendra,C1011,Internal partition walls,Full height,,CFS,,Uni-direction Dynamic shake table test,DEN100 (FB-6),"100% scale
Peak inter-story drift =5.99%
Peak floor acceleration = 0.90g","UCSD, California",advance the understanding of the seismic behavior of NCSs including their dynamic interactions amongst each other and with the structure,1. full-scale gypsum board CFS steel partitions.,Complete detachment of the gypsum boards from the CFS studs,,,0.0599,drift,,,3,,
